city,qt
acaua,6749
agricolandia,5095.73851474
agua branca,16435.96783952
alagoinha do piaui,7341
alegrete do piaui,5142.47827542
alto longa,13646
altos,38726.53047809
alvorada do gurgueia,5044
amarante,17111.65502764
angical do piaui,6672
anisio de abreu,9089.99516237
antonio almeida,3033.72652281
aroazes,5776.31421339
aroeiras do itaim,2440
arraial,4688
assuncao do piaui,7500
avelino lopes,11061
baixa grande do ribeiro,10498
barra d'alcantara,3852
barras,44611.27005776
barreiras do piaui,3234
barro duro,6581.70520525
batalha,25774
bela vista do piaui,3775.53082479
belem do piaui,3284
beneditinos,9878.19198694
bertolinia,5292.06741279
betania do piaui,6015
boa hora,6289.36192953
bocaina,4365.11670254
bom jesus,22476.56085112
bom principio do piaui,5304
bonfim do piaui,5393
boqueirao do piaui,6178.19940256
brasileira,7947.60562606
brejo do piaui,3850
buriti dos lopes,18981.0510744
buriti dos montes,7974
cabeceiras do piaui,9908.4287706
cajazeiras do piaui,3343
cajueiro da praia,7150.91848722
caldeirao grande do piaui,5666.09919043
campinas do piaui,5408
campo alegre do fidalgo,4656.64755213
campo grande do piaui,5592
campo largo do piaui,6799.75297899
campo maior,45134.18508383
canavieira,3921
canto do buriti,19988.52092219
capitao de campos,10934.44338618
capitao gervasio oliveira,3878
caracol,10208.26168263
caraubas do piaui,5513.11565069
caridade do piaui,4826
castelo do piaui,18322
caxingo,5039
cocal,25997.05805415
cocal de telha,4525
cocal dos alves,5561.25504282
coivaras,3802.5650483
colonia do gurgueia,6015
colonia do piaui,7433
conceicao do caninde,4475
coronel jose dias,4538
corrente,25385
cristalandia do piaui,7831
cristino castro,9901.79648011
curimata,10751.64669358
currais,4704
curral novo do piaui,4862
curralinhos,4163.39789586
demerval lobao,13243.23501217
dirceu arcoverde,6668.92331022
dom expedito lopes,6557.444271
dom inocencio,9230.90415144
domingos mourao,4261.0588328
elesbao veloso,14512
eliseu martins,4643.18668217
esperantina,37714
fartura do piaui,5058.20939891
flores do piaui,4366
floresta do piaui,2482
floriano,57505.37368461
francinopolis,5231.5650077
francisco ayres,4471.75688161
francisco macedo,2849.73913405
francisco santos,8576.14414136
fronteiras,11082.50078676
geminiano,5475
gilbues,10395
guadalupe,10202.4663595
guaribas,4401
hugo napoleao,3771
ilha grande,8904.18605531
inhuma,14845
ipiranga do piaui,9305.22698965
isaias coelho,8215.41938809
itainopolis,11108
itaueira,10642.51224077
jacobina do piaui,5695.86552577
jaicos,18001.7534467
jardim do mulato,4309
jatoba do piaui,4649.35339707
jerumenha,4378.11403326
joao costa,2950.88797796
joaquim pires,13753.89971543
joca marques,5090.33864346
jose de freitas,36986.04392606
juazeiro do piaui,4743.65245247
julio borges,5364
jurema,4517
lagoa alegre,7995.06040342
lagoa de sao francisco,6414.30649924
lagoa do barro do piaui,4523
lagoa do piaui,3854.25383136
lagoa do sitio,4850
lagoinha do piaui,2650
landri sales,5275
luis correia,28222.50533456
luzilandia,24701.61604631
madeiro,7816
manoel emidio,5202.20530391
marcolandia,7774.82899562
marcos parente,4440.21641681
massape do piaui,6220
matias olimpio,10473
miguel alves,32243.74826499
miguel leao,1246.76541566
milton brandao,6769
monsenhor gil,10333
monsenhor hipolito,7373.40206344
monte alegre do piaui,10340.28204806
morro cabeca no tempo,4025.84537679
morro do chapeu do piaui,6489.39687466
murici dos portelas,8416.66386945
nazare do piaui,7321
nazaria,8051.88806938
nossa senhora de nazare,4553
nossa senhora dos remedios,8206
nova santa rita,4187
novo oriente do piaui,6486.93194593
novo santo antonio,3260
oeiras,35581.5578291
olho d'agua do piaui,2626
padre marcos,6613.14062674
paes landim,4059
pajeu do piaui,3350.83496827
palmeira do piaui,4993
palmeirais,13745
paqueta,4147
parnagua,10241.07940568
parnaiba,145414.45361393
passagem franca do piaui,4515.49962294
patos do piaui,6098.85423351
pau d'arco do piaui,3748.00692811
paulistana,19633.85474871
pavussu,3657
pedro ii,37473
pedro laurentino,2407
picos,73136.02560434
pimenteiras,11716.71019542
pio ix,17579.68654464
piracuruca,27494.12426898
piripiri,61793.2745483
porto,11871.1204642
porto alegre do piaui,2524.28361135
prata do piaui,3076
queimada nova,8553
redencao do gurgueia,8354.87850891
regeneracao,17519.14926409
riacho frio,4233.55228571
ribeira do piaui,4249.62517602
ribeiro goncalves,6811.439112
rio grande do piaui,6267.12843953
santa cruz do piaui,6024
santa cruz dos milagres,3771.49215862
santa filomena,6096
santa luz,5504.47288828
santa rosa do piaui,5142.79439914
santana do piaui,4917
santo antonio de lisboa,5980.26905765
santo antonio dos milagres,2056
santo inacio do piaui,3648
sao braz do piaui,4299.85236397
sao felix do piaui,3064.18839769
sao francisco de assis do piaui,5554.64155806
sao francisco do piaui,6282.97429109
sao goncalo do gurgueia,2805.01754396
sao goncalo do piaui,4734.06494325
